program_id,program_name,field_tags,mentor_id,mentor_name,expertise_tags,languages,education_background,years_experience,institution_id,institution_name,overall_ranking
535,Education,Information Technology;Education,215,Owen Nakamura,International Law;Education,Mandarin,Master,2,18,Monash University,360
535,Education,Information Technology;Education,216,Iris Anderson,Law;Renewable Energy,Mandarin;Spanish;Hindi,Mixed,5,18,Monash University,360
535,Education,Information Technology;Education,217,Jia Lee,Education;Renewable Energy;Artificial Intelligence,German;Thai;Spanish,Master,9,18,Monash University,360
535,Education,Information Technology;Education,218,Mei Sanchez,Ecology;Architecture;Marketing,Urdu;German;Thai,Bachelor,3,18,Monash University,360
535,Education,Information Technology;Education,219,Zoe Khan,Computer Science;Public Health,Thai,Mixed,7,18,Monash University,360
535,Education,Information Technology;Education,220,Min Ali,Banking;Law;Education,Spanish;Mandarin;Italian,Bachelor,2,18,Monash University,360
535,Education,Information Technology;Education,221,Riya Zhang,Cybersecurity;Design;Renewable Energy;Engineering,Indonesian;German,Master,13,18,Monash University,360
535,Education,Information Technology;Education,222,Ethan Jamal,Data Science;Computer Science;Public Health,Mandarin;Vietnamese;Thai,Bachelor,12,18,Monash University,360
535,Education,Information Technology;Education,223,Julia Jackson,Public Health;Finance;Renewable Energy;Information Technology,Arabic;Vietnamese;Japanese,Bachelor,8,18,Monash University,360
535,Education,Information Technology;Education,224,Emma Rahman,Information Technology;Film;Sustainable Design,Arabic;Urdu;Thai,Master,14,18,Monash University,360
535,Education,Information Technology;Education,225,Chloe Sanchez,Sustainable Design;Finance;Marketing,Korean;Thai;Arabic,Bachelor,13,18,Monash University,360
535,Education,Information Technology;Education,226,Iris Park,Psychology;Architecture;Education,German,Mixed,18,18,Monash University,360
535,Education,Information Technology;Education,227,Alex Ahmed,Data Science;Film;Artificial Intelligence;Architecture,Italian;Indonesian,PhD,5,18,Monash University,360
535,Education,Information Technology;Education,228,Sara Rodriguez,Law;Sustainable Design;Accounting,Korean;Mandarin,Bachelor,3,18,Monash University,360
535,Education,Information Technology;Education,229,Aiden Anderson,Marketing;Education;Environmental Science,French,Bachelor,8,18,Monash University,360
535,Education,Information Technology;Education,230,Eli Gupta,Nursing;Design;Cybersecurity,Russian;French;Japanese,PhD,16,18,Monash University,360
535,Education,Information Technology;Education,231,Mina Williams,Public Health;Law;Marketing,Japanese;Spanish,Master,13,18,Monash University,360
535,Education,Information Technology;Education,232,Keiko Le,Marketing;Renewable Energy;Information Technology,Japanese,Mixed,17,18,Monash University,360
535,Education,Information Technology;Education,233,Farah Khan,Sustainable Design;Artificial Intelligence;International Law,Japanese;Urdu,PhD,11,18,Monash University,360
535,Education,Information Technology;Education,234,Kim Brown,Architecture;Banking;Sustainable Design;International Law,Arabic,Mixed,9,18,Monash University,360
535,Education,Information Technology;Education,235,Isha Liu,Sustainable Design;Education,Mandarin;French;English,PhD,7,18,Monash University,360
535,Education,Information Technology;Education,236,Mei Johnson,Artificial Intelligence;Public Health;Film,Spanish;Nepali;Italian,Master,3,18,Monash University,360
535,Education,Information Technology;Education,237,Suresh Green,Psychology;Renewable Energy;Artificial Intelligence,Hindi;Korean,Master,2,18,Monash University,360
535,Education,Information Technology;Education,238,Noor Sanchez,Marketing;Ecology,Nepali;Urdu;French,Master,2,18,Monash University,360
535,Education,Information Technology;Education,239,Lucas Ivanov,Renewable Energy;Ecology;Sustainable Design,Hindi,Mixed,4,18,Monash University,360
535,Education,Information Technology;Education,240,Aria Chan,Law;Education;Information Technology,Urdu;Japanese,PhD,3,18,Monash University,360
535,Education,Information Technology;Education,241,Niko Hussain,Film;Engineering;Data Science;Nursing,Indonesian;Vietnamese,Mixed,3,18,Monash University,360
535,Education,Information Technology;Education,242,Nadia Green,Renewable Energy;Film,German;Indonesian,Master,19,18,Monash University,360
535,Education,Information Technology;Education,243,Amir Chen,Cybersecurity;Renewable Energy;Engineering,Italian;German,Mixed,3,18,Monash University,360
535,Education,Information Technology;Education,244,Isha Bianchi,Psychology;International Law,Thai;French,Bachelor,12,18,Monash University,360
535,Education,Information Technology;Education,245,Hanna Chen,Architecture;Banking;Computer Science,Russian;German;Hindi,Bachelor,1,18,Monash University,360
535,Education,Information Technology;Education,246,Rohan Ivanov,Nursing;Psychology;Business;Information Technology,Spanish;Nepali;Mandarin,Mixed,13,18,Monash University,360
535,Education,Information Technology;Education,247,Benjamin Khan,Marketing;Environmental Science;Business,Spanish;English;Arabic,PhD,19,18,Monash University,360
535,Education,Information Technology;Education,248,Fatima Hussain,Renewable Energy;Education;Information Technology,Indonesian,PhD,14,18,Monash University,360
535,Education,Information Technology;Education,249,Evelyn Brown,Environmental Science;Law,Urdu,Bachelor,13,18,Monash University,360
535,Education,Information Technology;Education,250,Noel Xu,Data Science;Computer Science;Psychology;Cybersecurity,Japanese;English;Thai,Mixed,13,18,Monash University,360
535,Education,Information Technology;Education,251,Keiko Jamal,Accounting;Film,Indonesian,Bachelor,1,18,Monash University,360
535,Education,Information Technology;Education,252,Lucia Green,Nursing;Marketing,Indonesian,Mixed,4,18,Monash University,360
535,Education,Information Technology;Education,253,Li Martinez,Computer Science;Cybersecurity;Nursing,Italian,Bachelor,14,18,Monash University,360
535,Education,Information Technology;Education,254,Eli Clark,Sustainable Design;Environmental Science;Design;Renewable Energy,Nepali;Korean;Arabic,Master,11,18,Monash University,360
535,Education,Information Technology;Education,255,Mei Rahman,Marketing;Law,Hindi;Spanish;Vietnamese,Bachelor,8,18,Monash University,360
535,Education,Information Technology;Education,256,Kai Taylor,Ecology;Design,Thai;Nepali,PhD,11,18,Monash University,360
535,Education,Information Technology;Education,257,Omar Singh,Banking;Computer Science;Finance,Urdu;Mandarin,PhD,9,18,Monash University,360
535,Education,Information Technology;Education,258,Priya Lopez,International Law;Psychology;Film,Indonesian;Thai;Spanish,Bachelor,11,18,Monash University,360
535,Education,Information Technology;Education,259,Luca Khan,Sustainable Design;International Law;Finance,Japanese;French;Thai,PhD,9,18,Monash University,360
535,Education,Information Technology;Education,260,Krystal Ahmed,Cybersecurity;Information Technology,Nepali,PhD,10,18,Monash University,360
535,Education,Information Technology;Education,261,Daniel Sharma,Data Science;Business,Nepali;Russian,PhD,5,18,Monash University,360
535,Education,Information Technology;Education,262,Sofia Johnson,Sustainable Design;Cybersecurity;Finance;Artificial Intelligence,Urdu;Hindi,PhD,15,18,Monash University,360
535,Education,Information Technology;Education,263,Liam Wang,Education;Information Technology;Accounting,Nepali;Italian,PhD,1,18,Monash University,360
535,Education,Information Technology;Education,264,Arjun Jamal,Environmental Science;Public Health;Information Technology,Nepali,Master,19,18,Monash University,360
535,Education,Information Technology;Education,265,Liam Choi,Finance;Design;Film,Indonesian;Korean;Urdu,Mixed,13,18,Monash University,360
535,Education,Information Technology;Education,266,Aisha Sanchez,Banking;Ecology;Renewable Energy,Mandarin,PhD,15,18,Monash University,360
535,Education,Information Technology;Education,267,Daniel Tran,Finance;Education,Hindi,PhD,5,18,Monash University,360
535,Education,Information Technology;Education,268,Pavel O'Neill,Information Technology;Artificial Intelligence,English;Urdu,Bachelor,16,18,Monash University,360
535,Education,Information Technology;Education,269,Owen Taylor,International Law;Business,Mandarin,Bachelor,9,18,Monash University,360
535,Education,Information Technology;Education,270,Nadia Hussain,Accounting;Banking;Engineering,Thai,Master,12,18,Monash University,360
535,Education,Information Technology;Education,271,Isha Fernandez,Accounting;International Law;Psychology;Design,Mandarin;Korean;Arabic,Mixed,6,18,Monash University,360
535,Education,Information Technology;Education,272,Noelle Chen,Data Science;Marketing;Environmental Science;Sustainable Design,Hindi;Japanese;Italian,Bachelor,3,18,Monash University,360
535,Education,Information Technology;Education,273,Priya Patel,Artificial Intelligence;Business;Finance;Environmental Science,German,Master,9,18,Monash University,360
535,Education,Information Technology;Education,274,Mina Kaur,Banking;Business;Computer Science,Spanish;Hindi;Korean,Bachelor,16,18,Monash University,360
535,Education,Information Technology;Education,275,Aiden Grant,International Law;Finance;Accounting,Indonesian;Arabic,Mixed,13,18,Monash University,360
535,Education,Information Technology;Education,276,Iris Tran,Computer Science;Public Health;Business,Russian;Urdu;Korean,PhD,11,18,Monash University,360
535,Education,Information Technology;Education,277,Wei Hussain,International Law;Architecture,Indonesian;Italian;French,Mixed,16,18,Monash University,360
535,Education,Information Technology;Education,278,Hiroshi Yang,International Law;Finance;Ecology,French,Mixed,6,18,Monash University,360
535,Education,Information Technology;Education,279,Suraj Fernandez,Sustainable Design;Marketing;Environmental Science,Mandarin,Mixed,10,18,Monash University,360
535,Education,Information Technology;Education,280,Daniel Sharma,Psychology;Information Technology;Sustainable Design,Japanese;Arabic;Italian,Master,7,18,Monash University,360
535,Education,Information Technology;Education,281,Jin Chan,Nursing;Psychology;Design,German;Spanish,Mixed,16,18,Monash University,360
535,Education,Information Technology;Education,282,Noor Johnson,Marketing;Nursing;Artificial Intelligence,Korean;Arabic;English,PhD,19,18,Monash University,360
535,Education,Information Technology;Education,283,Farah Wang,Education;Ecology;Psychology,Urdu;Japanese,PhD,13,18,Monash University,360
535,Education,Information Technology;Education,284,Noah Huang,Psychology;Ecology;Nursing;Information Technology,Mandarin;German,Master,18,18,Monash University,360
535,Education,Information Technology;Education,285,Niko Bianchi,Film;Education;Sustainable Design;Business,French,Master,4,18,Monash University,360
535,Education,Information Technology;Education,286,Noah Chan,Artificial Intelligence;Architecture;Law,Urdu;Japanese,Mixed,15,18,Monash University,360
535,Education,Information Technology;Education,287,Nadia Lopez,Business;Banking;Engineering;Law,Hindi,Mixed,19,18,Monash University,360
535,Education,Information Technology;Education,288,Soojin Wilson,Artificial Intelligence;Public Health;Sustainable Design;Business,German,Master,9,18,Monash University,360
535,Education,Information Technology;Education,289,Rosa Chen,Psychology;Accounting;International Law;Public Health,Thai;Arabic;French,Bachelor,17,18,Monash University,360
535,Education,Information Technology;Education,290,Mina Li,Information Technology;Cybersecurity,Arabic;French,Bachelor,19,18,Monash University,360
535,Education,Information Technology;Education,291,Mei Garcia,Sustainable Design;Education;Business,Thai;English;Korean,Mixed,10,18,Monash University,360
535,Education,Information Technology;Education,292,Priya Liu,Cybersecurity;Accounting,Indonesian,Master,11,18,Monash University,360
535,Education,Information Technology;Education,293,Ravi Johnson,Renewable Energy;Business,Nepali;Spanish;Mandarin,PhD,7,18,Monash University,360
535,Education,Information Technology;Education,294,Leah Fernandez,Finance;Ecology,Hindi;Japanese,Bachelor,9,18,Monash University,360
535,Education,Information Technology;Education,295,Benjamin Green,Public Health;Engineering,Arabic,Master,16,18,Monash University,360
535,Education,Information Technology;Education,296,Noor Clark,Design;Engineering,Indonesian;Arabic;English,Master,8,18,Monash University,360
535,Education,Information Technology;Education,297,Aisha Hussain,Design;Law;Film,French;Nepali,Bachelor,11,18,Monash University,360
535,Education,Information Technology;Education,298,Camila Patel,Education;Finance;Ecology;Artificial Intelligence,Russian,Mixed,16,18,Monash University,360
