program_id,program_name,field_tags,mentor_id,mentor_name,expertise_tags,languages,education_background,years_experience,institution_id,institution_name,overall_ranking,pred_label_match
23,Information Technology,Public Health;Information Technology,269,Owen Taylor,International Law;Business,Mandarin,Bachelor,9,1,Australian Catholic University (ACU),103,0.4756
23,Information Technology,Public Health;Information Technology,533,Alice Patel,Artificial Intelligence;Public Health;Nursing,Hindi;French,Master,12,1,Australian Catholic University (ACU),103,0.4755
23,Information Technology,Public Health;Information Technology,182,Noor Rodriguez,Nursing;Environmental Science;Renewable Energy;Data Science,Italian,PhD,6,1,Australian Catholic University (ACU),103,0.474
23,Information Technology,Public Health;Information Technology,459,Leo Jackson,Business;Computer Science;Finance,Arabic;Vietnamese,Bachelor,2,1,Australian Catholic University (ACU),103,0.474
23,Information Technology,Public Health;Information Technology,743,Krystal Jamal,Artificial Intelligence;Data Science,French;German;Vietnamese,Mixed,3,1,Australian Catholic University (ACU),103,0.4738
23,Information Technology,Public Health;Information Technology,403,Thao Taylor,Data Science;Finance;Marketing,Korean;Mandarin,Bachelor,17,1,Australian Catholic University (ACU),103,0.4735
23,Information Technology,Public Health;Information Technology,334,Jin Fisher,Marketing;Education,Urdu,Mixed,2,1,Australian Catholic University (ACU),103,0.4731
23,Information Technology,Public Health;Information Technology,112,Nora Lee,Law;Data Science;Computer Science;Banking,Arabic;Hindi,PhD,12,1,Australian Catholic University (ACU),103,0.4728
23,Information Technology,Public Health;Information Technology,521,Olivia Bianchi,Renewable Energy;Environmental Science,Korean,Bachelor,13,1,Australian Catholic University (ACU),103,0.4726
23,Information Technology,Public Health;Information Technology,498,Mila Ivanov,Data Science;Renewable Energy,Indonesian;Arabic;Hindi,Mixed,18,1,Australian Catholic University (ACU),103,0.4719
23,Information Technology,Public Health;Information Technology,192,Ivy O'Neill,Business;Public Health;Ecology,Japanese;Thai,Master,15,1,Australian Catholic University (ACU),103,0.4717
23,Information Technology,Public Health;Information Technology,390,Amir Xu,Business;Nursing;Environmental Science;Computer Science,Korean,Bachelor,16,1,Australian Catholic University (ACU),103,0.4717
23,Information Technology,Public Health;Information Technology,559,Maria Jones,Renewable Energy;Banking;Information Technology,German,PhD,17,1,Australian Catholic University (ACU),103,0.4712
23,Information Technology,Public Health;Information Technology,371,Aiden Anderson,Architecture;Data Science;Computer Science,Spanish,PhD,5,1,Australian Catholic University (ACU),103,0.4711
23,Information Technology,Public Health;Information Technology,314,Ivy Ivanov,Public Health;Psychology,Spanish,Bachelor,18,1,Australian Catholic University (ACU),103,0.4703
23,Information Technology,Public Health;Information Technology,348,Soojin Liu,Public Health;Psychology,French,Bachelor,2,1,Australian Catholic University (ACU),103,0.4703
23,Information Technology,Public Health;Information Technology,566,Aarav Martin,Psychology;Public Health,Russian;Indonesian;Japanese,Master,17,1,Australian Catholic University (ACU),103,0.4703
23,Information Technology,Public Health;Information Technology,430,Marcus Smith,Information Technology;Computer Science;Film;Renewable Energy,Hindi,PhD,17,1,Australian Catholic University (ACU),103,0.469
23,Information Technology,Public Health;Information Technology,382,Harper Fisher,Environmental Science;Data Science;Architecture,French,Bachelor,1,1,Australian Catholic University (ACU),103,0.4688
23,Information Technology,Public Health;Information Technology,10,Fatima Kaur,Marketing;Computer Science,French;Indonesian;Spanish,Mixed,1,1,Australian Catholic University (ACU),103,0.4684
23,Information Technology,Public Health;Information Technology,463,Eli Lee,Marketing;Computer Science,Mandarin,Master,13,1,Australian Catholic University (ACU),103,0.4684
23,Information Technology,Public Health;Information Technology,26,Yuki Kumar,Design;Data Science,Arabic;Japanese,Master,9,1,Australian Catholic University (ACU),103,0.4682
23,Information Technology,Public Health;Information Technology,201,Nguyen Lee,Design;Data Science,Vietnamese;Thai,Bachelor,4,1,Australian Catholic University (ACU),103,0.4682
23,Information Technology,Public Health;Information Technology,417,Qiang Grant,Data Science;Design,Arabic;Italian;Indonesian,PhD,12,1,Australian Catholic University (ACU),103,0.4682
23,Information Technology,Public Health;Information Technology,36,Julia Martinez,Information Technology;Psychology,German,Bachelor,15,1,Australian Catholic University (ACU),103,0.4679
23,Information Technology,Public Health;Information Technology,150,Theo Khan,Design;Data Science;Artificial Intelligence;Education,Nepali,Mixed,3,1,Australian Catholic University (ACU),103,0.4678
23,Information Technology,Public Health;Information Technology,794,Lucas Rahman,Ecology;Public Health;Law,Nepali;Mandarin,PhD,12,1,Australian Catholic University (ACU),103,0.4678
23,Information Technology,Public Health;Information Technology,118,Maya Zhang,Public Health;Law;Psychology,Thai;Arabic;Spanish,Mixed,6,1,Australian Catholic University (ACU),103,0.4673
23,Information Technology,Public Health;Information Technology,585,Dinesh Tan,Information Technology;Computer Science;Artificial Intelligence;Ecology,Vietnamese;Spanish,Bachelor,8,1,Australian Catholic University (ACU),103,0.4672
23,Information Technology,Public Health;Information Technology,550,Ethan Xu,Artificial Intelligence;Education,Russian,Bachelor,18,1,Australian Catholic University (ACU),103,0.4669
23,Information Technology,Public Health;Information Technology,149,Qiang Chen,Nursing;Data Science;Sustainable Design;Computer Science,Nepali;Thai,Mixed,10,1,Australian Catholic University (ACU),103,0.4665
23,Information Technology,Public Health;Information Technology,105,Liam Kaur,Artificial Intelligence;Computer Science,English;Vietnamese;Mandarin,Master,8,1,Australian Catholic University (ACU),103,0.4664
23,Information Technology,Public Health;Information Technology,750,Aarav Lee,Computer Science;Artificial Intelligence,Spanish;German;Hindi,Master,18,1,Australian Catholic University (ACU),103,0.4664
23,Information Technology,Public Health;Information Technology,399,Harper Gupta,Sustainable Design;Banking;Public Health,Hindi,PhD,6,1,Australian Catholic University (ACU),103,0.4658
23,Information Technology,Public Health;Information Technology,372,Owen Ahmed,Architecture;Information Technology;Finance,Korean,Bachelor,10,1,Australian Catholic University (ACU),103,0.4653
23,Information Technology,Public Health;Information Technology,551,Jacob Tran,Banking;Environmental Science;Computer Science,Korean;Mandarin,Bachelor,6,1,Australian Catholic University (ACU),103,0.4653
23,Information Technology,Public Health;Information Technology,326,Qiang Jackson,Design;Environmental Science,English;Vietnamese;Korean,Master,18,1,Australian Catholic University (ACU),103,0.4647
23,Information Technology,Public Health;Information Technology,630,Mei Miller,International Law;Environmental Science;Banking,Italian,Master,13,1,Australian Catholic University (ACU),103,0.4642
23,Information Technology,Public Health;Information Technology,42,Nadia Huang,Environmental Science;Sustainable Design;Marketing,Russian;Arabic,Master,10,1,Australian Catholic University (ACU),103,0.4638
23,Information Technology,Public Health;Information Technology,133,Farah Liu,Renewable Energy;Education,Vietnamese;Nepali,Master,19,1,Australian Catholic University (ACU),103,0.4638
23,Information Technology,Public Health;Information Technology,279,Suraj Fernandez,Sustainable Design;Marketing;Environmental Science,Mandarin,Mixed,10,1,Australian Catholic University (ACU),103,0.4638
23,Information Technology,Public Health;Information Technology,508,Jia Wilson,Renewable Energy;Education,Japanese,Bachelor,5,1,Australian Catholic University (ACU),103,0.4638
23,Information Technology,Public Health;Information Technology,691,Evelyn Wang,Education;Renewable Energy,Vietnamese;Arabic,Master,16,1,Australian Catholic University (ACU),103,0.4638
23,Information Technology,Public Health;Information Technology,456,Kai Lopez,International Law;Sustainable Design;Public Health;Psychology,Spanish;Thai;Italian,Bachelor,16,1,Australian Catholic University (ACU),103,0.4635
23,Information Technology,Public Health;Information Technology,764,Lara Ng,Information Technology;Nursing;Data Science;Architecture,Korean,Mixed,4,1,Australian Catholic University (ACU),103,0.4628
23,Information Technology,Public Health;Information Technology,32,Daniel Johnson,Computer Science;Accounting;Education,Italian;Arabic,Bachelor,9,1,Australian Catholic University (ACU),103,0.4622
23,Information Technology,Public Health;Information Technology,648,Grace Zhang,Computer Science;Accounting;Education,Japanese;Vietnamese,PhD,12,1,Australian Catholic University (ACU),103,0.4622
23,Information Technology,Public Health;Information Technology,273,Priya Patel,Artificial Intelligence;Business;Finance;Environmental Science,German,Master,9,1,Australian Catholic University (ACU),103,0.4617
23,Information Technology,Public Health;Information Technology,736,Fatima Park,Finance;Artificial Intelligence;Environmental Science,Hindi;French;Thai,PhD,18,1,Australian Catholic University (ACU),103,0.4617
23,Information Technology,Public Health;Information Technology,46,Elena Fisher,Education;Design;Business,Mandarin,Mixed,5,1,Australian Catholic University (ACU),103,0.4616
23,Information Technology,Public Health;Information Technology,396,Niko Williams,Public Health;Renewable Energy;Ecology,Japanese;Russian;English,Master,16,1,Australian Catholic University (ACU),103,0.4616
23,Information Technology,Public Health;Information Technology,658,Ibrahim Campbell,Ecology;Public Health;Renewable Energy,Arabic;Urdu;Spanish,Mixed,4,1,Australian Catholic University (ACU),103,0.4616
23,Information Technology,Public Health;Information Technology,738,Ava Patel,Business;Public Health;Design;Renewable Energy,Urdu,Master,19,1,Australian Catholic University (ACU),103,0.4611
23,Information Technology,Public Health;Information Technology,369,Hanna Sanchez,Business;International Law;Engineering,Mandarin,Master,12,1,Australian Catholic University (ACU),103,0.4607
23,Information Technology,Public Health;Information Technology,785,Luca Ahmed,Marketing;Engineering;Banking;Information Technology,Italian;Spanish;Nepali,Mixed,12,1,Australian Catholic University (ACU),103,0.4607
23,Information Technology,Public Health;Information Technology,549,Camila Ng,Psychology;Public Health;Engineering,German;Vietnamese,Bachelor,11,1,Australian Catholic University (ACU),103,0.4603
23,Information Technology,Public Health;Information Technology,193,Lara Chan,Ecology;Information Technology,Mandarin;Arabic;French,Bachelor,7,1,Australian Catholic University (ACU),103,0.4597
23,Information Technology,Public Health;Information Technology,401,Anh Xu,Ecology;Information Technology,Indonesian;Mandarin;German,Bachelor,16,1,Australian Catholic University (ACU),103,0.4597
23,Information Technology,Public Health;Information Technology,305,Ravi Davis,Design;Public Health;Architecture;Education,Japanese;Arabic,Master,1,1,Australian Catholic University (ACU),103,0.4596
23,Information Technology,Public Health;Information Technology,129,Noah Zhang,Ecology;Data Science;Environmental Science;Sustainable Design,Nepali;Arabic;English,Mixed,3,1,Australian Catholic University (ACU),103,0.4591
23,Information Technology,Public Health;Information Technology,429,Wei Jamal,Data Science;Computer Science;Ecology,Mandarin;Korean;Japanese,Master,14,1,Australian Catholic University (ACU),103,0.4591
